iid_pid,gender,condtn,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,field_cd,race,imprace,imprelig,zipcode,income,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1
6067,0,2,0,0.7,1,31.0,2.0,10.0,20.0,40.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,33.0,6.0,2.0,1.0,2.0,16803.0,33906.0,3.0,4.0,2.0,6.0,3.0,4.0,4.0,10.0,8.0,8.0,6.0,1.0,8.0,9.0,3.0,10.0,10.0,7.0,9.0,7.0,8.0,4.0,20.0,20.0,20.0,10.0,10.0,20.0
6066,0,2,0,-0.61,1,29.0,2.0,95.0,1.0,1.0,1.0,1.0,1.0,7.0,8.0,8.0,7.0,8.0,6.0,33.0,6.0,2.0,1.0,2.0,16803.0,33906.0,3.0,4.0,2.0,6.0,3.0,4.0,4.0,10.0,8.0,8.0,6.0,1.0,8.0,9.0,3.0,10.0,10.0,7.0,9.0,7.0,8.0,4.0,20.0,20.0,20.0,10.0,10.0,20.0
6065,0,2,0,0.07,1,26.0,2.0,10.0,10.0,30.0,30.0,5.0,15.0,6.0,7.0,6.0,6.0,6.0,6.0,33.0,6.0,2.0,1.0,2.0,16803.0,33906.0,3.0,4.0,2.0,6.0,3.0,4.0,4.0,10.0,8.0,8.0,6.0,1.0,8.0,9.0,3.0,10.0,10.0,7.0,9.0,7.0,8.0,4.0,20.0,20.0,20.0,10.0,10.0,20.0
6064,0,2,0,-0.31,1,27.0,2.0,75.0,5.0,5.0,5.0,5.0,5.0,7.0,8.0,8.0,9.0,8.0,5.0,33.0,6.0,2.0,1.0,2.0,16803.0,33906.0,3.0,4.0,2.0,6.0,3.0,4.0,4.0,10.0,8.0,8.0,6.0,1.0,8.0,9.0,3.0,10.0,10.0,7.0,9.0,7.0,8.0,4.0,20.0,20.0,20.0,10.0,10.0,20.0
6063,0,2,0,0.46,1,34.0,2.0,35.0,15.0,15.0,25.0,10.0,0.0,8.0,10.0,10.0,8.0,9.0,5.0,33.0,6.0,2.0,1.0,2.0,16803.0,33906.0,3.0,4.0,2.0,6.0,3.0,4.0,4.0,10.0,8.0,8.0,6.0,1.0,8.0,9.0,3.0,10.0,10.0,7.0,9.0,7.0,8.0,4.0,20.0,20.0,20.0,10.0,10.0,20.0
6062,0,2,0,-0.41,1,27.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,4.0,6.0,8.0,3.0,6.0,2.0,33.0,6.0,2.0,1.0,2.0,16803.0,33906.0,3.0,4.0,2.0,6.0,3.0,4.0,4.0,10.0,8.0,8.0,6.0,1.0,8.0,9.0,3.0,10.0,10.0,7.0,9.0,7.0,8.0,4.0,20.0,20.0,20.0,10.0,10.0,20.0
6061,0,2,0,0.44,1,23.0,2.0,20.0,15.0,20.0,20.0,10.0,15.0,7.0,6.0,7.0,6.0,5.0,5.0,33.0,6.0,2.0,1.0,2.0,16803.0,33906.0,3.0,4.0,2.0,6.0,3.0,4.0,4.0,10.0,8.0,8.0,6.0,1.0,8.0,9.0,3.0,10.0,10.0,7.0,9.0,7.0,8.0,4.0,20.0,20.0,20.0,10.0,10.0,20.0
6060,0,2,0,0.19,0,24.0,3.0,20.0,10.0,20.0,20.0,10.0,20.0,4.0,3.0,2.0,2.0,2.0,2.0,33.0,6.0,2.0,1.0,2.0,16803.0,33906.0,3.0,4.0,2.0,6.0,3.0,4.0,4.0,10.0,8.0,8.0,6.0,1.0,8.0,9.0,3.0,10.0,10.0,7.0,9.0,7.0,8.0,4.0,20.0,20.0,20.0,10.0,10.0,20.0
6059,0,2,0,0.54,1,24.0,2.0,30.0,15.0,15.0,15.0,15.0,10.0,6.0,7.0,8.0,7.0,7.0,7.0,33.0,6.0,2.0,1.0,2.0,16803.0,33906.0,3.0,4.0,2.0,6.0,3.0,4.0,4.0,10.0,8.0,8.0,6.0,1.0,8.0,9.0,3.0,10.0,10.0,7.0,9.0,7.0,8.0,4.0,20.0,20.0,20.0,10.0,10.0,20.0
6058,0,2,1,0.42,0,27.0,4.0,20.0,20.0,20.0,20.0,20.0,0.0,8.0,8.0,8.0,8.0,8.0,8.0,33.0,6.0,2.0,1.0,2.0,16803.0,33906.0,3.0,4.0,2.0,6.0,3.0,4.0,4.0,10.0,8.0,8.0,6.0,1.0,8.0,9.0,3.0,10.0,10.0,7.0,9.0,7.0,8.0,4.0,20.0,20.0,20.0,10.0,10.0,20.0
6057,0,2,0,0.65,0,30.0,1.0,30.0,25.0,20.0,15.0,5.0,5.0,5.0,10.0,10.0,9.0,9.0,5.563764665873151,33.0,6.0,2.0,1.0,2.0,16803.0,33906.0,3.0,4.0,2.0,6.0,3.0,4.0,4.0,10.0,8.0,8.0,6.0,1.0,8.0,9.0,3.0,10.0,10.0,7.0,9.0,7.0,8.0,4.0,20.0,20.0,20.0,10.0,10.0,20.0
6056,0,2,0,0.23,1,23.0,2.0,25.0,14.0,25.0,25.0,3.0,8.0,6.0,6.0,8.0,5.0,6.0,5.563764665873151,33.0,6.0,2.0,1.0,2.0,16803.0,33906.0,3.0,4.0,2.0,6.0,3.0,4.0,4.0,10.0,8.0,8.0,6.0,1.0,8.0,9.0,3.0,10.0,10.0,7.0,9.0,7.0,8.0,4.0,20.0,20.0,20.0,10.0,10.0,20.0
6055,0,2,0,0.01,1,22.0,2.0,20.0,25.0,20.0,15.0,5.0,15.0,6.0,7.0,6.0,6.427455186149839,7.0,5.563764665873151,33.0,6.0,2.0,1.0,2.0,16803.0,33906.0,3.0,4.0,2.0,6.0,3.0,4.0,4.0,10.0,8.0,8.0,6.0,1.0,8.0,9.0,3.0,10.0,10.0,7.0,9.0,7.0,8.0,4.0,20.0,20.0,20.0,10.0,10.0,20.0
6054,0,2,0,-0.02,0,29.0,4.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,7.0,5.0,6.0,5.0,4.0,33.0,6.0,2.0,1.0,2.0,16803.0,33906.0,3.0,4.0,2.0,6.0,3.0,4.0,4.0,10.0,8.0,8.0,6.0,1.0,8.0,9.0,3.0,10.0,10.0,7.0,9.0,7.0,8.0,4.0,20.0,20.0,20.0,10.0,10.0,20.0
6053,0,2,0,0.58,1,31.0,2.0,35.0,0.0,25.0,20.0,0.0,20.0,1.0,5.0,5.0,4.0,5.0,5.563764665873151,33.0,6.0,2.0,1.0,2.0,16803.0,33906.0,3.0,4.0,2.0,6.0,3.0,4.0,4.0,10.0,8.0,8.0,6.0,1.0,8.0,9.0,3.0,10.0,10.0,7.0,9.0,7.0,8.0,4.0,20.0,20.0,20.0,10.0,10.0,20.0
6052,0,2,1,0.6,1,26.0,2.0,70.0,5.0,20.0,3.0,1.0,1.0,5.0,7.0,8.0,7.0,7.0,8.0,33.0,6.0,2.0,1.0,2.0,16803.0,33906.0,3.0,4.0,2.0,6.0,3.0,4.0,4.0,10.0,8.0,8.0,6.0,1.0,8.0,9.0,3.0,10.0,10.0,7.0,9.0,7.0,8.0,4.0,20.0,20.0,20.0,10.0,10.0,20.0
6051,0,2,0,0.49,1,29.0,2.0,25.0,10.0,20.0,20.0,10.0,15.0,4.0,5.0,8.0,6.0,8.0,5.0,33.0,6.0,2.0,1.0,2.0,16803.0,33906.0,3.0,4.0,2.0,6.0,3.0,4.0,4.0,10.0,8.0,8.0,6.0,1.0,8.0,9.0,3.0,10.0,10.0,7.0,9.0,7.0,8.0,4.0,20.0,20.0,20.0,10.0,10.0,20.0
6050,0,2,0,0.38,1,29.0,2.0,45.0,10.0,10.0,30.0,0.0,5.0,5.0,8.0,7.0,7.0,6.829583802024747,8.0,33.0,6.0,2.0,1.0,2.0,16803.0,33906.0,3.0,4.0,2.0,6.0,3.0,4.0,4.0,10.0,8.0,8.0,6.0,1.0,8.0,9.0,3.0,10.0,10.0,7.0,9.0,7.0,8.0,4.0,20.0,20.0,20.0,10.0,10.0,20.0
6049,0,2,0,0.28,1,24.0,2.0,20.0,21.0,21.0,22.0,6.0,10.0,8.0,8.0,7.0,8.0,7.0,7.0,33.0,6.0,2.0,1.0,2.0,16803.0,33906.0,3.0,4.0,2.0,6.0,3.0,4.0,4.0,10.0,8.0,8.0,6.0,1.0,8.0,9.0,3.0,10.0,10.0,7.0,9.0,7.0,8.0,4.0,20.0,20.0,20.0,10.0,10.0,20.0
6048,0,2,0,0.53,1,31.0,2.0,10.0,20.0,40.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,24.0,6.0,2.0,1.0,6.0,94403.0,45736.0,2.0,4.0,2.0,6.0,3.0,1.0,4.0,9.0,8.0,8.0,10.0,1.0,1.0,10.0,6.0,9.0,9.0,8.0,7.0,7.0,2.0,6.0,18.0,19.0,16.0,15.0,15.0,17.0
6047,0,2,0,-0.26,1,29.0,2.0,95.0,1.0,1.0,1.0,1.0,1.0,7.0,8.0,6.0,5.0,6.0,1.0,24.0,6.0,2.0,1.0,6.0,94403.0,45736.0,2.0,4.0,2.0,6.0,3.0,1.0,4.0,9.0,8.0,8.0,10.0,1.0,1.0,10.0,6.0,9.0,9.0,8.0,7.0,7.0,2.0,6.0,18.0,19.0,16.0,15.0,15.0,17.0
6046,0,2,0,0.18,1,26.0,2.0,10.0,10.0,30.0,30.0,5.0,15.0,6.0,8.0,7.0,6.0,6.0,6.0,24.0,6.0,2.0,1.0,6.0,94403.0,45736.0,2.0,4.0,2.0,6.0,3.0,1.0,4.0,9.0,8.0,8.0,10.0,1.0,1.0,10.0,6.0,9.0,9.0,8.0,7.0,7.0,2.0,6.0,18.0,19.0,16.0,15.0,15.0,17.0
6045,0,2,0,-0.34,1,27.0,2.0,75.0,5.0,5.0,5.0,5.0,5.0,7.0,6.0,6.0,6.0,6.0,6.0,24.0,6.0,2.0,1.0,6.0,94403.0,45736.0,2.0,4.0,2.0,6.0,3.0,1.0,4.0,9.0,8.0,8.0,10.0,1.0,1.0,10.0,6.0,9.0,9.0,8.0,7.0,7.0,2.0,6.0,18.0,19.0,16.0,15.0,15.0,17.0
6044,0,2,0,0.4,1,34.0,2.0,35.0,15.0,15.0,25.0,10.0,0.0,6.0,9.0,8.0,7.0,4.0,5.0,24.0,6.0,2.0,1.0,6.0,94403.0,45736.0,2.0,4.0,2.0,6.0,3.0,1.0,4.0,9.0,8.0,8.0,10.0,1.0,1.0,10.0,6.0,9.0,9.0,8.0,7.0,7.0,2.0,6.0,18.0,19.0,16.0,15.0,15.0,17.0
6043,0,2,0,-0.22,1,27.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,5.0,10.0,7.0,3.0,5.0,2.0,24.0,6.0,2.0,1.0,6.0,94403.0,45736.0,2.0,4.0,2.0,6.0,3.0,1.0,4.0,9.0,8.0,8.0,10.0,1.0,1.0,10.0,6.0,9.0,9.0,8.0,7.0,7.0,2.0,6.0,18.0,19.0,16.0,15.0,15.0,17.0
6042,0,2,0,0.35,1,23.0,2.0,20.0,15.0,20.0,20.0,10.0,15.0,6.0,9.0,9.0,7.0,8.0,4.0,24.0,6.0,2.0,1.0,6.0,94403.0,45736.0,2.0,4.0,2.0,6.0,3.0,1.0,4.0,9.0,8.0,8.0,10.0,1.0,1.0,10.0,6.0,9.0,9.0,8.0,7.0,7.0,2.0,6.0,18.0,19.0,16.0,15.0,15.0,17.0
6041,0,2,0,0.15,0,24.0,3.0,20.0,10.0,20.0,20.0,10.0,20.0,5.0,5.0,9.0,8.0,7.0,5.0,24.0,6.0,2.0,1.0,6.0,94403.0,45736.0,2.0,4.0,2.0,6.0,3.0,1.0,4.0,9.0,8.0,8.0,10.0,1.0,1.0,10.0,6.0,9.0,9.0,8.0,7.0,7.0,2.0,6.0,18.0,19.0,16.0,15.0,15.0,17.0
6040,0,2,0,0.78,1,24.0,2.0,30.0,15.0,15.0,15.0,15.0,10.0,6.0,8.0,8.0,7.0,7.0,9.0,24.0,6.0,2.0,1.0,6.0,94403.0,45736.0,2.0,4.0,2.0,6.0,3.0,1.0,4.0,9.0,8.0,8.0,10.0,1.0,1.0,10.0,6.0,9.0,9.0,8.0,7.0,7.0,2.0,6.0,18.0,19.0,16.0,15.0,15.0,17.0
6039,0,2,0,0.39,0,27.0,4.0,20.0,20.0,20.0,20.0,20.0,0.0,4.0,2.0,3.0,3.0,1.0,0.0,24.0,6.0,2.0,1.0,6.0,94403.0,45736.0,2.0,4.0,2.0,6.0,3.0,1.0,4.0,9.0,8.0,8.0,10.0,1.0,1.0,10.0,6.0,9.0,9.0,8.0,7.0,7.0,2.0,6.0,18.0,19.0,16.0,15.0,15.0,17.0
6038,0,2,0,0.4,0,30.0,1.0,30.0,25.0,20.0,15.0,5.0,5.0,6.0,10.0,10.0,10.0,9.0,9.0,24.0,6.0,2.0,1.0,6.0,94403.0,45736.0,2.0,4.0,2.0,6.0,3.0,1.0,4.0,9.0,8.0,8.0,10.0,1.0,1.0,10.0,6.0,9.0,9.0,8.0,7.0,7.0,2.0,6.0,18.0,19.0,16.0,15.0,15.0,17.0
6037,0,2,1,0.1,1,23.0,2.0,25.0,14.0,25.0,25.0,3.0,8.0,6.0,7.0,7.0,6.0,5.0,5.563764665873151,24.0,6.0,2.0,1.0,6.0,94403.0,45736.0,2.0,4.0,2.0,6.0,3.0,1.0,4.0,9.0,8.0,8.0,10.0,1.0,1.0,10.0,6.0,9.0,9.0,8.0,7.0,7.0,2.0,6.0,18.0,19.0,16.0,15.0,15.0,17.0
6036,0,2,0,0.0,1,22.0,2.0,20.0,25.0,20.0,15.0,5.0,15.0,4.0,7.0,6.0,4.0,4.0,5.563764665873151,24.0,6.0,2.0,1.0,6.0,94403.0,45736.0,2.0,4.0,2.0,6.0,3.0,1.0,4.0,9.0,8.0,8.0,10.0,1.0,1.0,10.0,6.0,9.0,9.0,8.0,7.0,7.0,2.0,6.0,18.0,19.0,16.0,15.0,15.0,17.0
6035,0,2,0,0.17,0,29.0,4.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,7.0,6.0,7.0,6.0,7.0,24.0,6.0,2.0,1.0,6.0,94403.0,45736.0,2.0,4.0,2.0,6.0,3.0,1.0,4.0,9.0,8.0,8.0,10.0,1.0,1.0,10.0,6.0,9.0,9.0,8.0,7.0,7.0,2.0,6.0,18.0,19.0,16.0,15.0,15.0,17.0
6034,0,2,0,0.55,1,31.0,2.0,35.0,0.0,25.0,20.0,0.0,20.0,2.0,4.0,6.0,4.0,4.0,5.563764665873151,24.0,6.0,2.0,1.0,6.0,94403.0,45736.0,2.0,4.0,2.0,6.0,3.0,1.0,4.0,9.0,8.0,8.0,10.0,1.0,1.0,10.0,6.0,9.0,9.0,8.0,7.0,7.0,2.0,6.0,18.0,19.0,16.0,15.0,15.0,17.0
6033,0,2,0,0.27,1,26.0,2.0,70.0,5.0,20.0,3.0,1.0,1.0,4.0,7.0,7.0,6.0,6.0,5.0,24.0,6.0,2.0,1.0,6.0,94403.0,45736.0,2.0,4.0,2.0,6.0,3.0,1.0,4.0,9.0,8.0,8.0,10.0,1.0,1.0,10.0,6.0,9.0,9.0,8.0,7.0,7.0,2.0,6.0,18.0,19.0,16.0,15.0,15.0,17.0
6032,0,2,0,0.46,1,29.0,2.0,25.0,10.0,20.0,20.0,10.0,15.0,6.236515083295813,7.241018644838563,7.416958174904943,6.427455186149839,6.829583802024747,5.563764665873151,24.0,6.0,2.0,1.0,6.0,94403.0,45736.0,2.0,4.0,2.0,6.0,3.0,1.0,4.0,9.0,8.0,8.0,10.0,1.0,1.0,10.0,6.0,9.0,9.0,8.0,7.0,7.0,2.0,6.0,18.0,19.0,16.0,15.0,15.0,17.0
6031,0,2,0,0.45,1,29.0,2.0,45.0,10.0,10.0,30.0,0.0,5.0,6.0,7.0,5.0,4.0,6.829583802024747,9.0,24.0,6.0,2.0,1.0,6.0,94403.0,45736.0,2.0,4.0,2.0,6.0,3.0,1.0,4.0,9.0,8.0,8.0,10.0,1.0,1.0,10.0,6.0,9.0,9.0,8.0,7.0,7.0,2.0,6.0,18.0,19.0,16.0,15.0,15.0,17.0
6030,0,2,0,0.1,1,24.0,2.0,20.0,21.0,21.0,22.0,6.0,10.0,7.0,9.0,8.0,8.0,8.0,9.0,24.0,6.0,2.0,1.0,6.0,94403.0,45736.0,2.0,4.0,2.0,6.0,3.0,1.0,4.0,9.0,8.0,8.0,10.0,1.0,1.0,10.0,6.0,9.0,9.0,8.0,7.0,7.0,2.0,6.0,18.0,19.0,16.0,15.0,15.0,17.0
6029,0,2,0,0.68,1,31.0,2.0,10.0,20.0,40.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,22.0,6.0,2.0,4.0,8.0,11733.0,65693.0,1.0,7.0,1.0,6.0,3.0,2.0,3.0,5.0,9.0,9.0,4.0,3.0,4.0,9.0,6.0,7.0,8.0,7.0,7.0,5.0,4.0,6.0,8.0,20.0,25.0,25.0,12.0,10.0
6028,0,2,1,-0.51,1,29.0,2.0,95.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,7.0,7.0,6.0,22.0,6.0,2.0,4.0,8.0,11733.0,65693.0,1.0,7.0,1.0,6.0,3.0,2.0,3.0,5.0,9.0,9.0,4.0,3.0,4.0,9.0,6.0,7.0,8.0,7.0,7.0,5.0,4.0,6.0,8.0,20.0,25.0,25.0,12.0,10.0
6027,0,2,0,-0.01,1,26.0,2.0,10.0,10.0,30.0,30.0,5.0,15.0,6.0,8.0,6.0,6.0,6.0,5.0,22.0,6.0,2.0,4.0,8.0,11733.0,65693.0,1.0,7.0,1.0,6.0,3.0,2.0,3.0,5.0,9.0,9.0,4.0,3.0,4.0,9.0,6.0,7.0,8.0,7.0,7.0,5.0,4.0,6.0,8.0,20.0,25.0,25.0,12.0,10.0
6026,0,2,0,0.0,1,27.0,2.0,75.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,9.0,8.0,8.0,6.0,22.0,6.0,2.0,4.0,8.0,11733.0,65693.0,1.0,7.0,1.0,6.0,3.0,2.0,3.0,5.0,9.0,9.0,4.0,3.0,4.0,9.0,6.0,7.0,8.0,7.0,7.0,5.0,4.0,6.0,8.0,20.0,25.0,25.0,12.0,10.0
6025,0,2,0,0.36,1,34.0,2.0,35.0,15.0,15.0,25.0,10.0,0.0,5.0,10.0,7.0,7.0,4.0,5.0,22.0,6.0,2.0,4.0,8.0,11733.0,65693.0,1.0,7.0,1.0,6.0,3.0,2.0,3.0,5.0,9.0,9.0,4.0,3.0,4.0,9.0,6.0,7.0,8.0,7.0,7.0,5.0,4.0,6.0,8.0,20.0,25.0,25.0,12.0,10.0
6024,0,2,0,-0.5,1,27.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,5.0,9.0,8.0,2.0,5.0,2.0,22.0,6.0,2.0,4.0,8.0,11733.0,65693.0,1.0,7.0,1.0,6.0,3.0,2.0,3.0,5.0,9.0,9.0,4.0,3.0,4.0,9.0,6.0,7.0,8.0,7.0,7.0,5.0,4.0,6.0,8.0,20.0,25.0,25.0,12.0,10.0
6023,0,2,0,0.36,1,23.0,2.0,20.0,15.0,20.0,20.0,10.0,15.0,4.0,8.0,8.0,6.0,7.0,3.0,22.0,6.0,2.0,4.0,8.0,11733.0,65693.0,1.0,7.0,1.0,6.0,3.0,2.0,3.0,5.0,9.0,9.0,4.0,3.0,4.0,9.0,6.0,7.0,8.0,7.0,7.0,5.0,4.0,6.0,8.0,20.0,25.0,25.0,12.0,10.0
6022,0,2,0,0.25,0,24.0,3.0,20.0,10.0,20.0,20.0,10.0,20.0,6.0,7.0,8.0,7.0,9.0,8.0,22.0,6.0,2.0,4.0,8.0,11733.0,65693.0,1.0,7.0,1.0,6.0,3.0,2.0,3.0,5.0,9.0,9.0,4.0,3.0,4.0,9.0,6.0,7.0,8.0,7.0,7.0,5.0,4.0,6.0,8.0,20.0,25.0,25.0,12.0,10.0
6021,0,2,0,0.66,1,24.0,2.0,30.0,15.0,15.0,15.0,15.0,10.0,6.0,8.0,8.0,7.0,7.0,8.0,22.0,6.0,2.0,4.0,8.0,11733.0,65693.0,1.0,7.0,1.0,6.0,3.0,2.0,3.0,5.0,9.0,9.0,4.0,3.0,4.0,9.0,6.0,7.0,8.0,7.0,7.0,5.0,4.0,6.0,8.0,20.0,25.0,25.0,12.0,10.0
6020,0,2,1,0.29,0,27.0,4.0,20.0,20.0,20.0,20.0,20.0,0.0,5.0,7.0,6.0,6.0,4.0,7.0,22.0,6.0,2.0,4.0,8.0,11733.0,65693.0,1.0,7.0,1.0,6.0,3.0,2.0,3.0,5.0,9.0,9.0,4.0,3.0,4.0,9.0,6.0,7.0,8.0,7.0,7.0,5.0,4.0,6.0,8.0,20.0,25.0,25.0,12.0,10.0
6019,0,2,0,0.64,0,30.0,1.0,30.0,25.0,20.0,15.0,5.0,5.0,5.0,10.0,10.0,10.0,10.0,10.0,22.0,6.0,2.0,4.0,8.0,11733.0,65693.0,1.0,7.0,1.0,6.0,3.0,2.0,3.0,5.0,9.0,9.0,4.0,3.0,4.0,9.0,6.0,7.0,8.0,7.0,7.0,5.0,4.0,6.0,8.0,20.0,25.0,25.0,12.0,10.0
6018,0,2,0,-0.02,1,23.0,2.0,25.0,14.0,25.0,25.0,3.0,8.0,3.0,7.0,7.0,6.0,6.0,5.563764665873151,22.0,6.0,2.0,4.0,8.0,11733.0,65693.0,1.0,7.0,1.0,6.0,3.0,2.0,3.0,5.0,9.0,9.0,4.0,3.0,4.0,9.0,6.0,7.0,8.0,7.0,7.0,5.0,4.0,6.0,8.0,20.0,25.0,25.0,12.0,10.0
6017,0,2,1,-0.14,1,22.0,2.0,20.0,25.0,20.0,15.0,5.0,15.0,5.0,7.0,7.0,4.0,7.0,5.563764665873151,22.0,6.0,2.0,4.0,8.0,11733.0,65693.0,1.0,7.0,1.0,6.0,3.0,2.0,3.0,5.0,9.0,9.0,4.0,3.0,4.0,9.0,6.0,7.0,8.0,7.0,7.0,5.0,4.0,6.0,8.0,20.0,25.0,25.0,12.0,10.0
6016,0,2,0,-0.18,0,29.0,4.0,25.0,20.0,15.0,25.0,10.0,5.0,6.0,8.0,6.0,6.0,6.0,6.0,22.0,6.0,2.0,4.0,8.0,11733.0,65693.0,1.0,7.0,1.0,6.0,3.0,2.0,3.0,5.0,9.0,9.0,4.0,3.0,4.0,9.0,6.0,7.0,8.0,7.0,7.0,5.0,4.0,6.0,8.0,20.0,25.0,25.0,12.0,10.0
6015,0,2,0,0.42,1,31.0,2.0,35.0,0.0,25.0,20.0,0.0,20.0,1.0,3.0,8.0,5.0,5.0,5.563764665873151,22.0,6.0,2.0,4.0,8.0,11733.0,65693.0,1.0,7.0,1.0,6.0,3.0,2.0,3.0,5.0,9.0,9.0,4.0,3.0,4.0,9.0,6.0,7.0,8.0,7.0,7.0,5.0,4.0,6.0,8.0,20.0,25.0,25.0,12.0,10.0
6014,0,2,0,0.25,1,26.0,2.0,70.0,5.0,20.0,3.0,1.0,1.0,3.0,8.0,8.0,6.0,6.0,5.563764665873151,22.0,6.0,2.0,4.0,8.0,11733.0,65693.0,1.0,7.0,1.0,6.0,3.0,2.0,3.0,5.0,9.0,9.0,4.0,3.0,4.0,9.0,6.0,7.0,8.0,7.0,7.0,5.0,4.0,6.0,8.0,20.0,25.0,25.0,12.0,10.0
6013,0,2,0,0.43,1,29.0,2.0,25.0,10.0,20.0,20.0,10.0,15.0,6.236515083295813,7.241018644838563,7.416958174904943,6.427455186149839,6.829583802024747,5.563764665873151,22.0,6.0,2.0,4.0,8.0,11733.0,65693.0,1.0,7.0,1.0,6.0,3.0,2.0,3.0,5.0,9.0,9.0,4.0,3.0,4.0,9.0,6.0,7.0,8.0,7.0,7.0,5.0,4.0,6.0,8.0,20.0,25.0,25.0,12.0,10.0
6012,0,2,1,0.36,1,29.0,2.0,45.0,10.0,10.0,30.0,0.0,5.0,6.0,9.0,8.0,10.0,6.829583802024747,8.0,22.0,6.0,2.0,4.0,8.0,11733.0,65693.0,1.0,7.0,1.0,6.0,3.0,2.0,3.0,5.0,9.0,9.0,4.0,3.0,4.0,9.0,6.0,7.0,8.0,7.0,7.0,5.0,4.0,6.0,8.0,20.0,25.0,25.0,12.0,10.0
6011,0,2,1,0.08,1,24.0,2.0,20.0,21.0,21.0,22.0,6.0,10.0,6.0,9.0,8.0,8.0,8.0,7.0,22.0,6.0,2.0,4.0,8.0,11733.0,65693.0,1.0,7.0,1.0,6.0,3.0,2.0,3.0,5.0,9.0,9.0,4.0,3.0,4.0,9.0,6.0,7.0,8.0,7.0,7.0,5.0,4.0,6.0,8.0,20.0,25.0,25.0,12.0,10.0
6010,0,2,0,0.62,1,31.0,2.0,10.0,20.0,40.0,10.0,10.0,10.0,5.0,5.0,5.0,5.0,5.0,5.0,26.0,6.0,2.0,6.0,1.0,10128.0,49409.0,5.0,4.0,3.0,6.0,4.0,3.0,3.0,9.0,10.0,9.0,9.0,1.0,3.0,10.0,6.0,8.0,10.0,5.0,10.0,7.0,7.0,3.0,15.0,20.0,15.0,30.0,10.0,10.0
6009,0,2,0,-0.34,1,29.0,2.0,95.0,1.0,1.0,1.0,1.0,1.0,10.0,10.0,10.0,9.0,10.0,5.0,26.0,6.0,2.0,6.0,1.0,10128.0,49409.0,5.0,4.0,3.0,6.0,4.0,3.0,3.0,9.0,10.0,9.0,9.0,1.0,3.0,10.0,6.0,8.0,10.0,5.0,10.0,7.0,7.0,3.0,15.0,20.0,15.0,30.0,10.0,10.0
6008,0,2,0,0.17,1,26.0,2.0,10.0,10.0,30.0,30.0,5.0,15.0,7.0,7.0,7.0,6.0,7.0,6.0,26.0,6.0,2.0,6.0,1.0,10128.0,49409.0,5.0,4.0,3.0,6.0,4.0,3.0,3.0,9.0,10.0,9.0,9.0,1.0,3.0,10.0,6.0,8.0,10.0,5.0,10.0,7.0,7.0,3.0,15.0,20.0,15.0,30.0,10.0,10.0
6007,0,2,0,-0.27,1,27.0,2.0,75.0,5.0,5.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,8.0,8.0,26.0,6.0,2.0,6.0,1.0,10128.0,49409.0,5.0,4.0,3.0,6.0,4.0,3.0,3.0,9.0,10.0,9.0,9.0,1.0,3.0,10.0,6.0,8.0,10.0,5.0,10.0,7.0,7.0,3.0,15.0,20.0,15.0,30.0,10.0,10.0
6006,0,2,0,0.46,1,34.0,2.0,35.0,15.0,15.0,25.0,10.0,0.0,5.0,10.0,8.0,10.0,7.0,5.0,26.0,6.0,2.0,6.0,1.0,10128.0,49409.0,5.0,4.0,3.0,6.0,4.0,3.0,3.0,9.0,10.0,9.0,9.0,1.0,3.0,10.0,6.0,8.0,10.0,5.0,10.0,7.0,7.0,3.0,15.0,20.0,15.0,30.0,10.0,10.0
6005,0,2,0,-0.26,1,27.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,5.0,10.0,5.0,6.0,6.0,5.0,26.0,6.0,2.0,6.0,1.0,10128.0,49409.0,5.0,4.0,3.0,6.0,4.0,3.0,3.0,9.0,10.0,9.0,9.0,1.0,3.0,10.0,6.0,8.0,10.0,5.0,10.0,7.0,7.0,3.0,15.0,20.0,15.0,30.0,10.0,10.0
