iid_pid;iid;id;gender;idg;condtn;wave;round;position;positin1;order;partner;pid;match;int_corr;samerace;age_o;race_o;pf_o_att;pf_o_sin;pf_o_int;pf_o_fun;pf_o_amb;pf_o_sha;dec_o;attr_o;sinc_o;intel_o;fun_o;amb_o;shar_o;age;field;field_cd;race;imprace;imprelig;from;zipcode;income;goal;date;go_out;career;career_c;sports;tvsports;exercise;dining;museums;art;hiking;gaming;clubbing;reading;tv;theater;movies;concerts;music;shopping;yoga;exphappy;expnum;attr1_1;sinc1_1;intel1_1;fun1_1;amb1_1;shar1_1
6348;411;15;1;30;2;15;18;9;1;9;10;388;0;0,35;1;24;2;22;17;15;15;15;16;0;6.00;8.00;8.00;8.00;8.00;6.00;34;Finance;8.00;2;8;2;Washington DC;20,817;80,006.00;3;4;1;M&A Advisory;7.00;7;6;6;7;7;6;3;3;1;8;1;7;6;7;10;8;3;3;;35.00;15.00;15.00;25.00;10.00;0.00
6347;411;15;1;30;2;15;18;13;1;13;9;387;1;0,26;1;25;2;20;15;25;15;15;10;1;8.00;9.00;9.00;8.00;9.00;8.00;34;Finance;8.00;2;8;2;Washington DC;20,817;80,006.00;3;4;1;M&A Advisory;7.00;7;6;6;7;7;6;3;3;1;8;1;7;6;7;10;8;3;3;;35.00;15.00;15.00;25.00;10.00;0.00
6346;411;15;1;30;2;15;18;14;1;14;8;386;0;0,21;1;26;2;15;10;30;10;15;20;1;8.00;8.00;8.00;8.00;8.00;;34;Finance;8.00;2;8;2;Washington DC;20,817;80,006.00;3;4;1;M&A Advisory;7.00;7;6;6;7;7;6;3;3;1;8;1;7;6;7;10;8;3;3;;35.00;15.00;15.00;25.00;10.00;0.00
6345;411;15;1;30;2;15;18;12;1;12;7;385;0;0,44;1;25;2;25;20;20;20;10;5;1;8.00;7.00;8.00;9.00;9.00;9.00;34;Finance;8.00;2;8;2;Washington DC;20,817;80,006.00;3;4;1;M&A Advisory;7.00;7;6;6;7;7;6;3;3;1;8;1;7;6;7;10;8;3;3;;35.00;15.00;15.00;25.00;10.00;0.00
6344;411;15;1;30;2;15;18;16;1;16;6;384;0;0,26;1;23;2;20;20;20;20;20;0;1;10.00;10.00;10.00;10.00;10.00;7.00;34;Finance;8.00;2;8;2;Washington DC;20,817;80,006.00;3;4;1;M&A Advisory;7.00;7;6;6;7;7;6;3;3;1;8;1;7;6;7;10;8;3;3;;35.00;15.00;15.00;25.00;10.00;0.00
6343;411;15;1;30;2;15;18;8;1;8;5;383;0;0,29;1;27;2;25;20;10;20;15;10;0;3.00;4.00;4.00;8.00;;;34;Finance;8.00;2;8;2;Washington DC;20,817;80,006.00;3;4;1;M&A Advisory;7.00;7;6;6;7;7;6;3;3;1;8;1;7;6;7;10;8;3;3;;35.00;15.00;15.00;25.00;10.00;0.00
6342;411;15;1;30;2;15;18;17;1;17;4;382;0;0,37;1;28;2;25;25;25;10;10;5;0;6.00;8.00;7.00;7.00;7.00;6.00;34;Finance;8.00;2;8;2;Washington DC;20,817;80,006.00;3;4;1;M&A Advisory;7.00;7;6;6;7;7;6;3;3;1;8;1;7;6;7;10;8;3;3;;35.00;15.00;15.00;25.00;10.00;0.00
6341;411;15;1;30;2;15;18;5;1;5;3;381;0;0,41;1;24;2;20;10;20;35;5;10;0;4.00;8.00;8.00;7.00;7.00;6.00;34;Finance;8.00;2;8;2;Washington DC;20,817;80,006.00;3;4;1;M&A Advisory;7.00;7;6;6;7;7;6;3;3;1;8;1;7;6;7;10;8;3;3;;35.00;15.00;15.00;25.00;10.00;0.00
6340;411;15;1;30;2;15;18;4;1;4;2;380;0;0,51;0;33;1;20;20;20;15;15;10;1;7.00;6.00;7.00;6.00;;7.00;34;Finance;8.00;2;8;2;Washington DC;20,817;80,006.00;3;4;1;M&A Advisory;7.00;7;6;6;7;7;6;3;3;1;8;1;7;6;7;10;8;3;3;;35.00;15.00;15.00;25.00;10.00;0.00
6339;411;15;1;30;2;15;18;7;1;7;1;379;0;0,24;1;38;2;15;15;20;15;15;20;1;8.00;9.00;9.00;8.00;8.00;8.00;34;Finance;8.00;2;8;2;Washington DC;20,817;80,006.00;3;4;1;M&A Advisory;7.00;7;6;6;7;7;6;3;3;1;8;1;7;6;7;10;8;3;3;;35.00;15.00;15.00;25.00;10.00;0.00
6338;410;14;1;28;2;15;18;6;10;15;18;396;0;-0,41;0;25;4;15;18;18;18;15;16;1;8.00;9.00;9.00;8.00;8.00;5.00;27;Business;8.00;2;8;8;Austin, TX;10,021;55,080.00;1;5;1;business;7.00;10;8;5;8;1;1;8;10;1;8;2;2;4;4;5;1;1;5;;20.00;20.00;20.00;20.00;10.00;10.00
6337;410;14;1;28;2;15;18;11;10;2;17;395;0;-0,41;1;33;2;20;20;20;10;10;20;1;8.00;9.00;8.00;8.00;;;27;Business;8.00;2;8;8;Austin, TX;10,021;55,080.00;1;5;1;business;7.00;10;8;5;8;1;1;8;10;1;8;2;2;4;4;5;1;1;5;;20.00;20.00;20.00;20.00;10.00;10.00
6336;410;14;1;28;2;15;18;1;10;10;16;394;0;-0,22;1;24;2;18;19;16;15;15;17;1;7.00;8.00;8.00;6.00;7.00;7.00;27;Business;8.00;2;8;8;Austin, TX;10,021;55,080.00;1;5;1;business;7.00;10;8;5;8;1;1;8;10;1;8;2;2;4;4;5;1;1;5;;20.00;20.00;20.00;20.00;10.00;10.00
6335;410;14;1;28;2;15;18;3;10;12;15;393;0;-0,5;1;22;2;8;20;25;25;12;10;0;7.00;8.00;7.00;7.00;6.00;5.00;27;Business;8.00;2;8;8;Austin, TX;10,021;55,080.00;1;5;1;business;7.00;10;8;5;8;1;1;8;10;1;8;2;2;4;4;5;1;1;5;;20.00;20.00;20.00;20.00;10.00;10.00
6334;410;14;1;28;2;15;18;15;10;6;14;392;0;-0,26;1;26;2;15;20;15;30;10;10;1;9.00;9.00;10.00;8.00;9.00;7.00;27;Business;8.00;2;8;8;Austin, TX;10,021;55,080.00;1;5;1;business;7.00;10;8;5;8;1;1;8;10;1;8;2;2;4;4;5;1;1;5;;20.00;20.00;20.00;20.00;10.00;10.00
6333;410;14;1;28;2;15;18;10;10;1;13;391;1;0,08;1;28;2;35;0;35;10;10;10;1;7.00;9.00;8.00;8.00;6.00;6.00;27;Business;8.00;2;8;8;Austin, TX;10,021;55,080.00;1;5;1;business;7.00;10;8;5;8;1;1;8;10;1;8;2;2;4;4;5;1;1;5;;20.00;20.00;20.00;20.00;10.00;10.00
6332;410;14;1;28;2;15;18;18;10;9;12;390;0;-0,03;0;30;4;10;20;20;10;10;30;1;8.00;6.00;8.00;6.00;6.00;;27;Business;8.00;2;8;8;Austin, TX;10,021;55,080.00;1;5;1;business;7.00;10;8;5;8;1;1;8;10;1;8;2;2;4;4;5;1;1;5;;20.00;20.00;20.00;20.00;10.00;10.00
6331;410;14;1;28;2;15;18;2;10;11;11;389;1;0,12;1;21;2;20;30;20;20;0;10;1;7.00;10.00;10.00;10.00;;9.00;27;Business;8.00;2;8;8;Austin, TX;10,021;55,080.00;1;5;1;business;7.00;10;8;5;8;1;1;8;10;1;8;2;2;4;4;5;1;1;5;;20.00;20.00;20.00;20.00;10.00;10.00
6330;410;14;1;28;2;15;18;9;10;18;10;388;0;0,21;1;24;2;22;17;15;15;15;16;0;6.00;8.00;8.00;7.00;8.00;6.00;27;Business;8.00;2;8;8;Austin, TX;10,021;55,080.00;1;5;1;business;7.00;10;8;5;8;1;1;8;10;1;8;2;2;4;4;5;1;1;5;;20.00;20.00;20.00;20.00;10.00;10.00
6329;410;14;1;28;2;15;18;13;10;4;9;387;0;-0,58;1;25;2;20;15;25;15;15;10;0;7.00;7.00;7.00;7.00;8.00;7.00;27;Business;8.00;2;8;8;Austin, TX;10,021;55,080.00;1;5;1;business;7.00;10;8;5;8;1;1;8;10;1;8;2;2;4;4;5;1;1;5;;20.00;20.00;20.00;20.00;10.00;10.00
6328;410;14;1;28;2;15;18;14;10;5;8;386;0;-0,62;1;26;2;15;10;30;10;15;20;1;8.00;8.00;8.00;7.00;;;27;Business;8.00;2;8;8;Austin, TX;10,021;55,080.00;1;5;1;business;7.00;10;8;5;8;1;1;8;10;1;8;2;2;4;4;5;1;1;5;;20.00;20.00;20.00;20.00;10.00;10.00
6327;410;14;1;28;2;15;18;12;10;3;7;385;1;-0,35;1;25;2;25;20;20;20;10;5;1;10.00;10.00;10.00;10.00;7.00;7.00;27;Business;8.00;2;8;8;Austin, TX;10,021;55,080.00;1;5;1;business;7.00;10;8;5;8;1;1;8;10;1;8;2;2;4;4;5;1;1;5;;20.00;20.00;20.00;20.00;10.00;10.00
6326;410;14;1;28;2;15;18;16;10;7;6;384;0;-0,5;1;23;2;20;20;20;20;20;0;1;10.00;10.00;10.00;10.00;10.00;10.00;27;Business;8.00;2;8;8;Austin, TX;10,021;55,080.00;1;5;1;business;7.00;10;8;5;8;1;1;8;10;1;8;2;2;4;4;5;1;1;5;;20.00;20.00;20.00;20.00;10.00;10.00
6325;410;14;1;28;2;15;18;8;10;17;5;383;0;-0,2;1;27;2;25;20;10;20;15;10;0;3.00;5.00;5.00;;;;27;Business;8.00;2;8;8;Austin, TX;10,021;55,080.00;1;5;1;business;7.00;10;8;5;8;1;1;8;10;1;8;2;2;4;4;5;1;1;5;;20.00;20.00;20.00;20.00;10.00;10.00
6324;410;14;1;28;2;15;18;17;10;8;4;382;0;-0,19;1;28;2;25;25;25;10;10;5;1;6.00;8.00;7.00;7.00;7.00;6.00;27;Business;8.00;2;8;8;Austin, TX;10,021;55,080.00;1;5;1;business;7.00;10;8;5;8;1;1;8;10;1;8;2;2;4;4;5;1;1;5;;20.00;20.00;20.00;20.00;10.00;10.00
6323;410;14;1;28;2;15;18;5;10;14;3;381;0;-0,28;1;24;2;20;10;20;35;5;10;1;6.00;9.00;8.00;8.00;7.00;8.00;27;Business;8.00;2;8;8;Austin, TX;10,021;55,080.00;1;5;1;business;7.00;10;8;5;8;1;1;8;10;1;8;2;2;4;4;5;1;1;5;;20.00;20.00;20.00;20.00;10.00;10.00
6322;410;14;1;28;2;15;18;4;10;13;2;380;0;-0,26;0;33;1;20;20;20;15;15;10;1;4.00;6.00;7.00;6.00;8.00;6.00;27;Business;8.00;2;8;8;Austin, TX;10,021;55,080.00;1;5;1;business;7.00;10;8;5;8;1;1;8;10;1;8;2;2;4;4;5;1;1;5;;20.00;20.00;20.00;20.00;10.00;10.00
6321;410;14;1;28;2;15;18;7;10;16;1;379;0;-0,25;1;38;2;15;15;20;15;15;20;0;9.00;6.00;8.00;7.00;7.00;8.00;27;Business;8.00;2;8;8;Austin, TX;10,021;55,080.00;1;5;1;business;7.00;10;8;5;8;1;1;8;10;1;8;2;2;4;4;5;1;1;5;;20.00;20.00;20.00;20.00;10.00;10.00
6320;409;13;1;26;2;15;18;6;16;9;18;396;0;0,01;0;25;4;15;18;18;18;15;16;0;7.00;9.00;9.00;7.00;7.00;4.00;23;biomedical engineering;5.00;2;5;5;france;;;2;6;3;research - teaching;2.00;10;4;1;4;7;8;10;2;8;7;2;6;8;10;10;5;2;7;;20.00;15.00;20.00;20.00;10.00;15.00
6319;409;13;1;26;2;15;18;11;16;14;17;395;0;0,44;1;33;2;20;20;20;10;10;20;1;8.00;8.00;;8.00;;9.00;23;biomedical engineering;5.00;2;5;5;france;;;2;6;3;research - teaching;2.00;10;4;1;4;7;8;10;2;8;7;2;6;8;10;10;5;2;7;;20.00;15.00;20.00;20.00;10.00;15.00
6318;409;13;1;26;2;15;18;1;16;4;16;394;0;0,35;1;24;2;18;19;16;15;15;17;0;4.00;9.00;8.00;7.00;6.00;6.00;23;biomedical engineering;5.00;2;5;5;france;;;2;6;3;research - teaching;2.00;10;4;1;4;7;8;10;2;8;7;2;6;8;10;10;5;2;7;;20.00;15.00;20.00;20.00;10.00;15.00
6317;409;13;1;26;2;15;18;3;16;6;15;393;0;0,36;1;22;2;8;20;25;25;12;10;1;7.00;7.00;7.00;7.00;7.00;7.00;23;biomedical engineering;5.00;2;5;5;france;;;2;6;3;research - teaching;2.00;10;4;1;4;7;8;10;2;8;7;2;6;8;10;10;5;2;7;;20.00;15.00;20.00;20.00;10.00;15.00
6316;409;13;1;26;2;15;18;15;16;18;14;392;0;0,43;1;26;2;15;20;15;30;10;10;1;8.00;10.00;10.00;8.00;8.00;9.00;23;biomedical engineering;5.00;2;5;5;france;;;2;6;3;research - teaching;2.00;10;4;1;4;7;8;10;2;8;7;2;6;8;10;10;5;2;7;;20.00;15.00;20.00;20.00;10.00;15.00
6315;409;13;1;26;2;15;18;10;16;13;13;391;0;0,55;1;28;2;35;0;35;10;10;10;0;8.00;6.00;6.00;7.00;6.00;5.00;23;biomedical engineering;5.00;2;5;5;france;;;2;6;3;research - teaching;2.00;10;4;1;4;7;8;10;2;8;7;2;6;8;10;10;5;2;7;;20.00;15.00;20.00;20.00;10.00;15.00
6314;409;13;1;26;2;15;18;18;16;3;12;390;0;0,41;0;30;4;10;20;20;10;10;30;1;8.00;10.00;8.00;6.00;;;23;biomedical engineering;5.00;2;5;5;france;;;2;6;3;research - teaching;2.00;10;4;1;4;7;8;10;2;8;7;2;6;8;10;10;5;2;7;;20.00;15.00;20.00;20.00;10.00;15.00
6313;409;13;1;26;2;15;18;2;16;5;11;389;1;0,44;1;21;2;20;30;20;20;0;10;1;7.00;10.00;4.00;8.00;;9.00;23;biomedical engineering;5.00;2;5;5;france;;;2;6;3;research - teaching;2.00;10;4;1;4;7;8;10;2;8;7;2;6;8;10;10;5;2;7;;20.00;15.00;20.00;20.00;10.00;15.00
6312;409;13;1;26;2;15;18;9;16;12;10;388;0;-0,04;1;24;2;22;17;15;15;15;16;0;5.00;6.00;7.00;6.00;7.00;4.00;23;biomedical engineering;5.00;2;5;5;france;;;2;6;3;research - teaching;2.00;10;4;1;4;7;8;10;2;8;7;2;6;8;10;10;5;2;7;;20.00;15.00;20.00;20.00;10.00;15.00
6311;409;13;1;26;2;15;18;13;16;16;9;387;0;-0,06;1;25;2;20;15;25;15;15;10;1;8.00;8.00;9.00;8.00;8.00;7.00;23;biomedical engineering;5.00;2;5;5;france;;;2;6;3;research - teaching;2.00;10;4;1;4;7;8;10;2;8;7;2;6;8;10;10;5;2;7;;20.00;15.00;20.00;20.00;10.00;15.00
6310;409;13;1;26;2;15;18;14;16;17;8;386;0;-0,07;1;26;2;15;10;30;10;15;20;0;7.00;8.00;7.00;7.00;;;23;biomedical engineering;5.00;2;5;5;france;;;2;6;3;research - teaching;2.00;10;4;1;4;7;8;10;2;8;7;2;6;8;10;10;5;2;7;;20.00;15.00;20.00;20.00;10.00;15.00
6309;409;13;1;26;2;15;18;12;16;15;7;385;1;0,47;1;25;2;25;20;20;20;10;5;1;9.00;9.00;9.00;9.00;9.00;7.00;23;biomedical engineering;5.00;2;5;5;france;;;2;6;3;research - teaching;2.00;10;4;1;4;7;8;10;2;8;7;2;6;8;10;10;5;2;7;;20.00;15.00;20.00;20.00;10.00;15.00
6308;409;13;1;26;2;15;18;16;16;1;6;384;1;0,06;1;23;2;20;20;20;20;20;0;1;7.00;10.00;10.00;6.00;8.00;7.00;23;biomedical engineering;5.00;2;5;5;france;;;2;6;3;research - teaching;2.00;10;4;1;4;7;8;10;2;8;7;2;6;8;10;10;5;2;7;;20.00;15.00;20.00;20.00;10.00;15.00
6307;409;13;1;26;2;15;18;8;16;11;5;383;0;0,08;1;27;2;25;20;10;20;15;10;0;1.00;;;;;;23;biomedical engineering;5.00;2;5;5;france;;;2;6;3;research - teaching;2.00;10;4;1;4;7;8;10;2;8;7;2;6;8;10;10;5;2;7;;20.00;15.00;20.00;20.00;10.00;15.00
6306;409;13;1;26;2;15;18;17;16;2;4;382;0;-0,3;1;28;2;25;25;25;10;10;5;1;6.00;8.00;8.00;8.00;6.00;8.00;23;biomedical engineering;5.00;2;5;5;france;;;2;6;3;research - teaching;2.00;10;4;1;4;7;8;10;2;8;7;2;6;8;10;10;5;2;7;;20.00;15.00;20.00;20.00;10.00;15.00
6305;409;13;1;26;2;15;18;5;16;8;3;381;1;0,36;1;24;2;20;10;20;35;5;10;1;8.00;8.00;8.00;8.00;8.00;9.00;23;biomedical engineering;5.00;2;5;5;france;;;2;6;3;research - teaching;2.00;10;4;1;4;7;8;10;2;8;7;2;6;8;10;10;5;2;7;;20.00;15.00;20.00;20.00;10.00;15.00
6304;409;13;1;26;2;15;18;4;16;7;2;380;1;0,08;0;33;1;20;20;20;15;15;10;1;8.00;8.00;8.00;8.00;8.00;8.00;23;biomedical engineering;5.00;2;5;5;france;;;2;6;3;research - teaching;2.00;10;4;1;4;7;8;10;2;8;7;2;6;8;10;10;5;2;7;;20.00;15.00;20.00;20.00;10.00;15.00
6303;409;13;1;26;2;15;18;7;16;10;1;379;0;0,19;1;38;2;15;15;20;15;15;20;0;7.00;9.00;9.00;7.00;8.00;5.00;23;biomedical engineering;5.00;2;5;5;france;;;2;6;3;research - teaching;2.00;10;4;1;4;7;8;10;2;8;7;2;6;8;10;10;5;2;7;;20.00;15.00;20.00;20.00;10.00;15.00
6302;408;12;1;24;2;15;18;6;7;18;18;396;1;0,28;0;25;4;15;18;18;18;15;16;1;8.00;9.00;9.00;9.00;8.00;6.00;24;International Affairs;13.00;3;1;1;NYC;0;;2;7;1;Diplomat/Business;9.00;7;7;9;8;9;8;3;5;1;6;2;4;8;6;10;2;1;6;;20.00;10.00;20.00;20.00;10.00;20.00
6301;408;12;1;24;2;15;18;11;7;5;17;395;0;0,19;0;33;2;20;20;20;10;10;20;0;7.00;7.00;7.00;9.00;7.00;;24;International Affairs;13.00;3;1;1;NYC;0;;2;7;1;Diplomat/Business;9.00;7;7;9;8;9;8;3;5;1;6;2;4;8;6;10;2;1;6;;20.00;10.00;20.00;20.00;10.00;20.00
6300;408;12;1;24;2;15;18;1;7;13;16;394;0;0,15;0;24;2;18;19;16;15;15;17;0;7.00;7.00;8.00;7.00;7.00;5.00;24;International Affairs;13.00;3;1;1;NYC;0;;2;7;1;Diplomat/Business;9.00;7;7;9;8;9;8;3;5;1;6;2;4;8;6;10;2;1;6;;20.00;10.00;20.00;20.00;10.00;20.00
6299;408;12;1;24;2;15;18;3;7;15;15;393;0;0,25;0;22;2;8;20;25;25;12;10;1;7.00;8.00;9.00;7.00;8.00;7.00;24;International Affairs;13.00;3;1;1;NYC;0;;2;7;1;Diplomat/Business;9.00;7;7;9;8;9;8;3;5;1;6;2;4;8;6;10;2;1;6;;20.00;10.00;20.00;20.00;10.00;20.00
6298;408;12;1;24;2;15;18;15;7;9;14;392;0;0,29;0;26;2;15;20;15;30;10;10;0;3.00;3.00;4.00;4.00;8.00;2.00;24;International Affairs;13.00;3;1;1;NYC;0;;2;7;1;Diplomat/Business;9.00;7;7;9;8;9;8;3;5;1;6;2;4;8;6;10;2;1;6;;20.00;10.00;20.00;20.00;10.00;20.00
6297;408;12;1;24;2;15;18;10;7;4;13;391;0;0,09;0;28;2;35;0;35;10;10;10;0;5.00;5.00;6.00;6.00;9.00;5.00;24;International Affairs;13.00;3;1;1;NYC;0;;2;7;1;Diplomat/Business;9.00;7;7;9;8;9;8;3;5;1;6;2;4;8;6;10;2;1;6;;20.00;10.00;20.00;20.00;10.00;20.00
6296;408;12;1;24;2;15;18;18;7;12;12;390;0;0,25;0;30;4;10;20;20;10;10;30;1;6.00;8.00;8.00;6.00;8.00;;24;International Affairs;13.00;3;1;1;NYC;0;;2;7;1;Diplomat/Business;9.00;7;7;9;8;9;8;3;5;1;6;2;4;8;6;10;2;1;6;;20.00;10.00;20.00;20.00;10.00;20.00
6295;408;12;1;24;2;15;18;2;7;14;11;389;1;0,32;0;21;2;20;30;20;20;0;10;1;9.00;10.00;10.00;10.00;10.00;10.00;24;International Affairs;13.00;3;1;1;NYC;0;;2;7;1;Diplomat/Business;9.00;7;7;9;8;9;8;3;5;1;6;2;4;8;6;10;2;1;6;;20.00;10.00;20.00;20.00;10.00;20.00
6294;408;12;1;24;2;15;18;9;7;3;10;388;0;0,14;0;24;2;22;17;15;15;15;16;0;6.00;6.00;6.00;6.00;7.00;5.00;24;International Affairs;13.00;3;1;1;NYC;0;;2;7;1;Diplomat/Business;9.00;7;7;9;8;9;8;3;5;1;6;2;4;8;6;10;2;1;6;;20.00;10.00;20.00;20.00;10.00;20.00
6293;408;12;1;24;2;15;18;13;7;7;9;387;1;-0,01;0;25;2;20;15;25;15;15;10;1;9.00;8.00;8.00;8.00;8.00;8.00;24;International Affairs;13.00;3;1;1;NYC;0;;2;7;1;Diplomat/Business;9.00;7;7;9;8;9;8;3;5;1;6;2;4;8;6;10;2;1;6;;20.00;10.00;20.00;20.00;10.00;20.00
6292;408;12;1;24;2;15;18;14;7;8;8;386;0;-0,01;0;26;2;15;10;30;10;15;20;1;8.00;6.00;6.00;7.00;7.00;;24;International Affairs;13.00;3;1;1;NYC;0;;2;7;1;Diplomat/Business;9.00;7;7;9;8;9;8;3;5;1;6;2;4;8;6;10;2;1;6;;20.00;10.00;20.00;20.00;10.00;20.00
6291;408;12;1;24;2;15;18;12;7;6;7;385;1;0,26;0;25;2;25;20;20;20;10;5;1;10.00;10.00;8.00;10.00;10.00;10.00;24;International Affairs;13.00;3;1;1;NYC;0;;2;7;1;Diplomat/Business;9.00;7;7;9;8;9;8;3;5;1;6;2;4;8;6;10;2;1;6;;20.00;10.00;20.00;20.00;10.00;20.00
6290;408;12;1;24;2;15;18;16;7;10;6;384;0;0,34;0;23;2;20;20;20;20;20;0;0;3.00;3.00;3.00;3.00;3.00;3.00;24;International Affairs;13.00;3;1;1;NYC;0;;2;7;1;Diplomat/Business;9.00;7;7;9;8;9;8;3;5;1;6;2;4;8;6;10;2;1;6;;20.00;10.00;20.00;20.00;10.00;20.00
6289;408;12;1;24;2;15;18;8;7;2;5;383;0;0,43;0;27;2;25;20;10;20;15;10;0;7.00;6.00;5.00;5.00;4.00;;24;International Affairs;13.00;3;1;1;NYC;0;;2;7;1;Diplomat/Business;9.00;7;7;9;8;9;8;3;5;1;6;2;4;8;6;10;2;1;6;;20.00;10.00;20.00;20.00;10.00;20.00
6288;408;12;1;24;2;15;18;17;7;11;4;382;1;0,43;0;28;2;25;25;25;10;10;5;1;7.00;6.00;6.00;8.00;6.00;8.00;24;International Affairs;13.00;3;1;1;NYC;0;;2;7;1;Diplomat/Business;9.00;7;7;9;8;9;8;3;5;1;6;2;4;8;6;10;2;1;6;;20.00;10.00;20.00;20.00;10.00;20.00
6287;408;12;1;24;2;15;18;5;7;17;3;381;0;0,26;0;24;2;20;10;20;35;5;10;0;7.00;10.00;6.00;6.00;6.00;6.00;24;International Affairs;13.00;3;1;1;NYC;0;;2;7;1;Diplomat/Business;9.00;7;7;9;8;9;8;3;5;1;6;2;4;8;6;10;2;1;6;;20.00;10.00;20.00;20.00;10.00;20.00
6286;408;12;1;24;2;15;18;4;7;16;2;380;0;0,29;0;33;1;20;20;20;15;15;10;1;5.00;6.00;7.00;6.00;6.00;6.00;24;International Affairs;13.00;3;1;1;NYC;0;;2;7;1;Diplomat/Business;9.00;7;7;9;8;9;8;3;5;1;6;2;4;8;6;10;2;1;6;;20.00;10.00;20.00;20.00;10.00;20.00
6285;408;12;1;24;2;15;18;7;7;1;1;379;0;0,45;0;38;2;15;15;20;15;15;20;0;7.00;9.00;8.00;9.00;8.00;9.00;24;International Affairs;13.00;3;1;1;NYC;0;;2;7;1;Diplomat/Business;9.00;7;7;9;8;9;8;3;5;1;6;2;4;8;6;10;2;1;6;;20.00;10.00;20.00;20.00;10.00;20.00
6284;407;11;1;22;2;15;18;6;5;2;18;396;0;0,43;0;25;4;15;18;18;18;15;16;1;6.00;8.00;8.00;5.00;4.00;6.00;24;Film;14.00;2;1;1;New Jersey;7,901;;3;4;2;Screenwriter;6.00;8;4;7;9;9;9;7;4;2;9;5;7;10;9;9;7;7;5;;30.00;15.00;15.00;15.00;15.00;10.00
6283;407;11;1;22;2;15;18;11;5;7;17;395;0;0,54;1;33;2;20;20;20;10;10;20;1;6.00;9.00;8.00;6.00;6.00;9.00;24;Film;14.00;2;1;1;New Jersey;7,901;;3;4;2;Screenwriter;6.00;8;4;7;9;9;9;7;4;2;9;5;7;10;9;9;7;7;5;;30.00;15.00;15.00;15.00;15.00;10.00
6282;407;11;1;22;2;15;18;1;5;15;16;394;0;0,78;1;24;2;18;19;16;15;15;17;0;6.00;9.00;8.00;6.00;7.00;7.00;24;Film;14.00;2;1;1;New Jersey;7,901;;3;4;2;Screenwriter;6.00;8;4;7;9;9;9;7;4;2;9;5;7;10;9;9;7;7;5;;30.00;15.00;15.00;15.00;15.00;10.00
6281;407;11;1;22;2;15;18;3;5;17;15;393;0;0,66;1;22;2;8;20;25;25;12;10;1;8.00;8.00;8.00;8.00;8.00;7.00;24;Film;14.00;2;1;1;New Jersey;7,901;;3;4;2;Screenwriter;6.00;8;4;7;9;9;9;7;4;2;9;5;7;10;9;9;7;7;5;;30.00;15.00;15.00;15.00;15.00;10.00
6280;407;11;1;22;2;15;18;15;5;11;14;392;0;0,75;1;26;2;15;20;15;30;10;10;0;5.00;8.00;7.00;6.00;6.00;5.00;24;Film;14.00;2;1;1;New Jersey;7,901;;3;4;2;Screenwriter;6.00;8;4;7;9;9;9;7;4;2;9;5;7;10;9;9;7;7;5;;30.00;15.00;15.00;15.00;15.00;10.00
6279;407;11;1;22;2;15;18;10;5;6;13;391;0;0,34;1;28;2;35;0;35;10;10;10;0;6.00;10.00;9.00;7.00;8.00;5.00;24;Film;14.00;2;1;1;New Jersey;7,901;;3;4;2;Screenwriter;6.00;8;4;7;9;9;9;7;4;2;9;5;7;10;9;9;7;7;5;;30.00;15.00;15.00;15.00;15.00;10.00
6278;407;11;1;22;2;15;18;18;5;14;12;390;0;0,74;0;30;4;10;20;20;10;10;30;1;8.00;10.00;10.00;6.00;8.00;;24;Film;14.00;2;1;1;New Jersey;7,901;;3;4;2;Screenwriter;6.00;8;4;7;9;9;9;7;4;2;9;5;7;10;9;9;7;7;5;;30.00;15.00;15.00;15.00;15.00;10.00
6277;407;11;1;22;2;15;18;2;5;16;11;389;0;0,7;1;21;2;20;30;20;20;0;10;0;9.00;10.00;6.00;6.00;6.00;6.00;24;Film;14.00;2;1;1;New Jersey;7,901;;3;4;2;Screenwriter;6.00;8;4;7;9;9;9;7;4;2;9;5;7;10;9;9;7;7;5;;30.00;15.00;15.00;15.00;15.00;10.00
6276;407;11;1;22;2;15;18;9;5;5;10;388;0;0,4;1;24;2;22;17;15;15;15;16;0;6.00;8.00;8.00;6.00;8.00;5.00;24;Film;14.00;2;1;1;New Jersey;7,901;;3;4;2;Screenwriter;6.00;8;4;7;9;9;9;7;4;2;9;5;7;10;9;9;7;7;5;;30.00;15.00;15.00;15.00;15.00;10.00
6275;407;11;1;22;2;15;18;13;5;9;9;387;1;0,24;1;25;2;20;15;25;15;15;10;1;8.00;8.00;8.00;8.00;8.00;8.00;24;Film;14.00;2;1;1;New Jersey;7,901;;3;4;2;Screenwriter;6.00;8;4;7;9;9;9;7;4;2;9;5;7;10;9;9;7;7;5;;30.00;15.00;15.00;15.00;15.00;10.00
6274;407;11;1;22;2;15;18;14;5;10;8;386;0;0,3;1;26;2;15;10;30;10;15;20;1;8.00;8.00;8.00;7.00;;;24;Film;14.00;2;1;1;New Jersey;7,901;;3;4;2;Screenwriter;6.00;8;4;7;9;9;9;7;4;2;9;5;7;10;9;9;7;7;5;;30.00;15.00;15.00;15.00;15.00;10.00
